Logging start...
GPS time;GPS FIX;GPS lat;GPS lon;GPS alt;int Temp;ext Temp;Press;Vsupply
08:02:28;FIX;43.606420;011.311768;239;29.1;26.7;965;9.23
08:02:31;FIX;43.606418;011.311767;239;29.2;26.7;965;9.22
08:02:34;FIX;43.606422;011.311765;239;29.2;26.6;965;9.22
08:02:37;FIX;43.606425;011.311760;240;29.2;26.6;967;9.22
08:02:40;FIX;43.606430;011.311760;240;29.2;26.6;965;9.21
08:02:43;FIX;43.606428;011.311758;240;29.1;26.5;965;9.22
08:02:46;FIX;43.606425;011.311752;238;29.2;26.5;965;9.21
08:02:49;FIX;43.606427;011.311748;238;29.2;26.6;965;9.21
08:02:52;FIX;43.606427;011.311748;238;29.2;26.7;965;9.20
08:02:55;FIX;43.606427;011.311748;237;29.2;26.8;965;9.19
08:02:58;FIX;43.606423;011.311747;237;29.2;26.9;965;9.19
08:03:01;FIX;43.606422;011.311747;237;29.2;27.0;965;9.19
08:03:04;FIX;43.606422;011.311747;237;29.2;27.0;965;9.17
08:03:07;FIX;43.606420;011.311747;238;29.3;27.0;965;9.17
08:03:10;FIX;43.606420;011.311752;238;29.2;26.9;965;9.17
08:03:13;FIX;43.606418;011.311752;238;29.3;26.9;965;9.16
08:03:16;FIX;43.606413;011.311752;238;29.3;26.9;967;9.16
08:03:19;FIX;43.606413;011.311748;238;29.2;26.9;965;9.15
08:03:22;FIX;43.606412;011.311750;238;29.3;27.0;965;9.15
08:03:25;FIX;43.606410;011.311753;238;29.2;26.9;965;9.14
08:03:28;FIX;43.606412;011.311757;239;29.3;27.0;965;9.15
08:03:31;FIX;43.606410;011.311763;239;29.3;27.1;965;9.14
08:03:34;FIX;43.606413;011.311763;240;29.3;27.2;965;9.13
08:03:37;FIX;43.606418;011.311767;240;29.3;27.2;965;9.13
08:03:40;FIX;43.606425;011.311768;240;29.3;27.2;965;9.12
08:03:43;FIX;43.606430;011.311772;240;29.3;27.2;965;9.13
08:03:46;FIX;43.606438;011.311770;240;29.4;27.2;967;9.11
08:03:50;FIX;43.606445;011.311765;241;29.3;27.3;967;9.12
08:03:53;FIX;43.606448;011.311767;241;29.3;27.4;965;9.11
08:03:56;FIX;43.606452;011.311768;241;29.3;27.3;965;9.09
08:03:59;FIX;43.606453;011.311765;241;29.3;27.4;965;9.11
08:04:02;FIX;43.606455;011.311765;242;29.4;27.4;965;9.11
08:04:05;FIX;43.606453;011.311765;242;29.3;27.4;965;9.09
08:04:08;FIX;43.606452;011.311762;242;29.4;27.4;965;9.09
08:04:11;FIX;43.606450;011.311760;243;29.3;27.4;965;9.08
08:04:14;FIX;43.606450;011.311757;243;29.3;27.4;965;9.07
08:04:17;FIX;43.606452;011.311747;243;29.4;27.6;965;9.07
08:04:20;FIX;43.606445;011.311743;242;29.4;27.7;965;9.07
08:04:23;FIX;43.606440;011.311745;242;29.4;28.0;965;9.06
08:04:26;FIX;43.606442;011.311738;242;29.4;28.3;965;9.06
08:04:29;FIX;43.606442;011.311743;242;29.4;28.5;965;9.06
08:04:32;FIX;43.606443;011.311743;242;29.4;28.5;965;9.06
08:04:35;FIX;43.606447;011.311742;242;29.4;28.6;965;9.05
08:04:38;FIX;43.606452;011.311742;243;29.4;28.7;965;9.04
08:04:41;FIX;43.606455;011.311735;243;29.6;28.8;970;9.07
08:04:44;FIX;43.606463;011.311737;245;29.7;28.9;970;9.07
08:04:47;FIX;43.606460;011.311738;245;29.7;28.9;970;9.06
08:04:50;FIX;43.606467;011.311742;245;29.7;29.1;970;9.06
08:04:53;FIX;43.606472;011.311737;246;29.7;29.2;970;9.06
08:04:56;FIX;43.606472;011.311733;246;29.4;29.1;965;9.03
08:04:59;FIX;43.606472;011.311737;246;29.5;29.2;965;9.01
08:05:02;FIX;43.606467;011.311742;246;29.5;29.1;964;9.01
08:05:05;FIX;43.606465;011.311743;246;29.4;29.2;965;9.01
08:05:08;FIX;43.606465;011.311748;246;29.5;29.3;965;9.00
08:05:11;FIX;43.606465;011.311747;246;29.5;29.4;964;9.00
08:05:14;FIX;43.606467;011.311745;246;29.5;29.4;965;9.00
08:05:17;FIX;43.606465;011.311745;246;29.5;29.3;965;9.00
08:05:20;FIX;43.606463;011.311743;245;29.5;29.4;965;9.00
08:05:23;FIX;43.606462;011.311745;245;29.6;29.4;965;8.99
08:05:26;FIX;43.606458;011.311740;245;29.5;29.4;964;8.99
08:05:29;FIX;43.606457;011.311735;245;29.6;29.5;965;8.99
08:05:32;FIX;43.606453;011.311735;244;29.5;29.4;965;8.99
08:05:35;FIX;43.606453;011.311737;244;29.6;29.5;965;8.99
08:05:38;FIX;43.606457;011.311752;243;29.6;29.4;965;8.98
08:05:41;FIX;43.606455;011.311767;242;29.6;29.3;965;8.98
08:05:44;FIX;43.606457;011.311763;241;29.6;29.0;965;8.97
08:05:47;FIX;43.606455;011.311768;241;29.6;29.0;965;8.97
08:05:50;FIX;43.606458;011.311773;241;29.6;29.1;965;8.97
08:05:53;FIX;43.606460;011.311777;241;29.6;29.2;965;8.97
08:05:56;FIX;43.606460;011.311773;242;29.8;29.2;968;8.98
08:05:59;FIX;43.606463;011.311775;242;29.8;29.2;970;8.98
08:06:02;FIX;43.606465;011.311772;242;29.8;29.1;968;8.99
08:06:05;FIX;43.606462;011.311773;242;29.9;29.2;968;8.98
08:06:08;FIX;43.606458;011.311778;242;29.9;29.3;970;8.97
08:06:11;FIX;43.606460;011.311775;242;29.9;29.6;970;8.98
08:06:14;FIX;43.606468;011.311773;242;29.9;29.6;968;8.97
08:06:17;FIX;43.606470;011.311778;242;29.9;29.5;968;8.97
08:06:20;FIX;43.606472;011.311778;242;29.9;29.5;970;8.97
08:06:23;FIX;43.606468;011.311778;242;29.7;29.4;965;8.94
08:06:26;FIX;43.606465;011.311785;242;29.7;29.5;964;8.94
08:06:29;FIX;43.606468;011.311777;241;29.7;29.5;965;8.93
08:06:32;FIX;43.606470;011.311773;241;29.6;29.6;965;8.94
08:06:35;FIX;43.606468;011.311777;241;29.7;29.7;965;8.93
08:06:38;FIX;43.606463;011.311782;241;29.7;29.7;965;8.93
08:06:41;FIX;43.606457;011.311783;241;29.7;29.6;965;8.93
08:06:44;FIX;43.606450;011.311783;241;29.7;29.8;965;8.93
08:06:47;FIX;43.606450;011.311788;241;29.7;29.9;965;8.93
08:06:50;FIX;43.606440;011.311783;240;29.7;29.9;965;8.92
08:06:53;FIX;43.606437;011.311778;240;29.7;30.0;965;8.92
08:06:56;FIX;43.606433;011.311780;240;29.7;29.9;965;8.92
08:06:59;FIX;43.606432;011.311783;240;29.9;30.0;968;8.94
08:07:02;FIX;43.606435;011.311788;240;29.9;30.1;970;8.94
08:07:05;FIX;43.606435;011.311788;240;29.9;29.9;968;8.94
08:07:08;FIX;43.606433;011.311785;240;29.9;29.9;970;8.94
08:07:11;FIX;43.606435;011.311780;240;29.9;29.8;968;8.94
08:07:14;FIX;43.606433;011.311778;240;29.9;29.8;968;8.93
08:07:17;FIX;43.606432;011.311777;240;29.9;29.9;968;8.94
08:07:20;FIX;43.606430;011.311777;240;30.0;29.8;970;8.93
08:07:23;FIX;43.606430;011.311773;241;30.0;29.8;970;8.94
08:07:26;FIX;43.606432;011.311770;241;30.0;29.7;970;8.94
08:07:29;FIX;43.606437;011.311767;241;30.0;29.6;968;8.93
08:07:32;FIX;43.606438;011.311768;241;30.0;29.8;970;8.93
08:07:35;FIX;43.606435;011.311767;241;30.0;29.6;970;8.93
08:07:38;FIX;43.606437;011.311765;241;30.0;29.6;970;8.93
08:07:41;FIX;43.606440;011.311760;241;30.1;29.7;970;8.93
08:07:44;FIX;43.606443;011.311763;241;30.0;29.7;970;8.93
08:07:47;FIX;43.606447;011.311763;241;30.0;29.7;970;8.93
08:07:50;FIX;43.606445;011.311762;241;30.0;29.4;968;8.93
08:07:53;FIX;43.606443;011.311760;241;30.0;29.3;968;8.93
08:07:56;FIX;43.606440;011.311753;241;30.0;29.3;970;8.92
08:07:59;FIX;43.606442;011.311752;241;30.0;29.2;970;8.92
08:08:02;FIX;43.606440;011.311750;241;30.0;29.3;970;8.92
08:08:05;FIX;43.606443;011.311743;241;30.0;29.3;968;8.92
08:08:08;FIX;43.606447;011.311740;241;30.1;29.6;968;8.92
08:08:11;FIX;43.606448;011.311742;241;30.1;29.7;968;8.93
08:08:14;FIX;43.606442;011.311742;241;30.1;29.5;970;8.92
08:08:17;FIX;43.606440;011.311752;241;30.1;29.7;968;8.91
08:08:20;FIX;43.606443;011.311757;241;30.1;29.7;968;8.92
08:08:23;FIX;43.606445;011.311763;241;30.1;29.8;970;8.91
08:08:26;FIX;43.606445;011.311765;241;30.2;29.9;970;8.92
08:08:29;FIX;43.606442;011.311770;241;30.1;30.0;970;8.91
08:08:32;FIX;43.606443;011.311773;241;30.2;30.1;970;8.93
08:08:35;FIX;43.606445;011.311777;241;30.1;30.2;968;8.92
08:08:38;FIX;43.606445;011.311778;241;30.1;30.3;968;8.93
08:08:42;FIX;43.606447;011.311778;241;30.2;30.4;970;8.91
08:08:45;FIX;43.606445;011.311780;241;30.2;30.3;968;8.92
08:08:48;FIX;43.606438;011.311785;241;30.2;30.3;970;8.92
08:08:51;FIX;43.606435;011.311792;241;30.2;30.4;968;8.92
08:08:54;FIX;43.606438;011.311793;241;30.2;30.5;970;8.92
08:08:57;FIX;43.606438;011.311793;241;30.2;30.4;970;8.92
08:09:00;FIX;43.606445;011.311798;242;30.2;30.0;970;8.92
08:09:03;FIX;43.606440;011.311803;242;30.2;29.7;968;8.91
08:09:06;FIX;43.606433;011.311803;242;30.2;29.4;968;8.92
08:09:09;FIX;43.606438;011.311807;243;30.2;29.3;968;8.92
08:09:12;FIX;43.606438;011.311805;243;30.3;29.1;968;8.92
08:09:15;FIX;43.606435;011.311798;243;30.2;29.1;968;8.91
08:09:18;FIX;43.606430;011.311795;243;30.2;29.2;970;8.91
08:09:21;FIX;43.606423;011.311788;243;30.3;29.0;968;8.91
08:09:24;FIX;43.606425;011.311787;243;30.2;29.0;968;8.91
08:09:27;FIX;43.606428;011.311777;243;30.3;29.1;968;8.92
08:09:30;FIX;43.606433;011.311777;243;30.3;29.4;968;8.92
08:09:33;FIX;43.606438;011.311778;243;30.3;29.6;968;8.92
08:09:36;FIX;43.606438;011.311778;243;30.3;29.8;968;8.91
08:09:39;FIX;43.606440;011.311778;243;30.3;29.9;968;8.92
08:09:42;FIX;43.606442;011.311780;243;30.3;29.9;968;8.91
08:09:45;FIX;43.606440;011.311773;243;30.3;29.9;968;8.91
08:09:48;FIX;43.606443;011.311778;243;30.3;29.8;970;8.92
08:09:51;FIX;43.606443;011.311775;243;30.3;29.8;968;8.91
08:09:54;FIX;43.606442;011.311778;243;30.4;29.9;968;8.92
08:09:57;FIX;43.606442;011.311770;243;30.4;30.0;968;8.91
08:10:00;FIX;43.606438;011.311765;243;30.4;29.8;970;8.91
08:10:03;FIX;43.606430;011.311765;243;30.3;29.9;968;8.91
08:10:06;FIX;43.606430;011.311763;243;30.4;30.1;968;8.91
08:10:09;FIX;43.606428;011.311760;243;30.3;30.0;968;8.91
08:10:12;FIX;43.606428;011.311762;243;30.4;30.1;968;8.91
08:10:15;FIX;43.606427;011.311762;244;30.4;30.2;968;8.91
08:10:18;FIX;43.606422;011.311755;244;30.4;30.1;968;8.91
08:10:21;FIX;43.606418;011.311742;243;30.4;30.0;968;8.91
08:10:24;FIX;43.606412;011.311732;244;30.4;30.0;968;8.91
08:10:27;FIX;43.606413;011.311732;244;30.4;30.3;968;8.91
08:10:30;FIX;43.606412;011.311730;244;30.4;30.4;968;8.92
08:10:33;FIX;43.606412;011.311732;244;30.4;30.6;970;8.91
08:10:36;FIX;43.606415;011.311733;244;30.4;30.8;968;8.92
08:10:39;FIX;43.606423;011.311738;243;30.4;30.6;968;8.92
08:10:42;FIX;43.606427;011.311743;243;30.4;30.5;968;8.92
08:10:45;FIX;43.606432;011.311750;242;30.5;30.5;968;8.91
08:10:48;FIX;43.606435;011.311758;242;30.5;30.6;970;8.91
08:10:51;FIX;43.606433;011.311758;242;30.5;30.6;970;8.91
08:10:54;FIX;43.606435;011.311757;242;30.5;30.5;970;8.91
08:10:57;FIX;43.606432;011.311763;242;30.5;30.3;968;8.91
08:11:00;FIX;43.606428;011.311763;242;30.5;30.4;968;8.92
08:11:03;FIX;43.606427;011.311765;242;30.5;30.4;970;8.91
08:11:06;FIX;43.606425;011.311763;243;30.5;30.3;968;8.91
08:11:09;FIX;43.606425;011.311762;242;30.5;30.3;970;8.91
08:11:12;FIX;43.606427;011.311765;242;30.5;30.5;968;8.91
08:11:15;FIX;43.606428;011.311765;242;30.5;30.6;970;8.91
08:11:18;FIX;43.606427;011.311763;243;30.5;30.4;970;8.91
08:11:21;FIX;43.606428;011.311763;243;30.5;30.3;968;8.91
08:11:24;FIX;43.606427;011.311762;243;30.5;30.2;968;8.91
08:11:27;FIX;43.606420;011.311760;244;30.5;30.5;968;8.91
08:11:30;FIX;43.606420;011.311757;244;30.5;30.7;968;8.92
08:11:33;FIX;43.606420;011.311755;244;30.6;30.7;968;8.91
08:11:36;FIX;43.606423;011.311755;244;30.6;30.7;968;8.90
08:11:39;FIX;43.606427;011.311753;244;30.6;30.7;968;8.90
08:11:42;FIX;43.606422;011.311748;239;30.6;30.6;968;8.90
08:11:45;FIX;43.606428;011.311755;237;30.6;30.7;968;8.90
08:11:48;FIX;43.606432;011.311760;238;30.6;30.8;968;8.90
08:11:51;FIX;43.606440;011.311753;239;30.6;30.8;968;8.90
08:11:54;FIX;43.606448;011.311752;240;30.6;30.7;968;8.90
08:11:57;FIX;43.606445;011.311743;240;30.6;30.8;968;8.90
08:12:00;FIX;43.606440;011.311742;242;30.6;30.9;968;8.90
08:12:03;FIX;43.606437;011.311735;242;30.6;30.9;968;8.90
08:12:06;FIX;43.606435;011.311725;242;30.7;31.1;968;8.90
08:12:09;FIX;43.606433;011.311715;242;30.7;31.2;968;8.90
08:12:12;FIX;43.606433;011.311718;242;30.7;31.3;968;8.89
08:12:15;FIX;43.606432;011.311717;242;30.6;31.6;968;8.90
08:12:18;FIX;43.606438;011.311725;243;30.7;31.7;968;8.90
08:12:21;FIX;43.606433;011.311725;241;30.7;31.8;968;8.89
08:12:24;FIX;43.606435;011.311732;241;30.7;31.7;968;8.90
08:12:27;FIX;43.606443;011.311738;242;30.7;31.1;968;8.90
08:12:30;FIX;43.606445;011.311737;241;30.7;30.1;968;8.89
08:12:33;FIX;43.606448;011.311742;241;30.7;30.5;968;8.90
08:12:36;FIX;43.606452;011.311747;241;30.7;30.7;968;8.90
08:12:39;FIX;43.606450;011.311742;241;30.7;31.0;968;8.90
08:12:42;FIX;43.606447;011.311740;242;30.7;31.0;968;8.90
08:12:45;FIX;43.606447;011.311742;242;30.7;30.7;968;8.90
08:12:48;FIX;43.606450;011.311742;241;30.7;30.2;968;8.90
08:12:51;FIX;43.606448;011.311742;241;30.8;30.1;968;8.90
08:12:54;FIX;43.606445;011.311747;240;30.8;30.0;968;8.90
08:12:57;FIX;43.606447;011.311753;240;30.8;30.0;968;8.90
08:13:00;FIX;43.606452;011.311765;240;30.7;30.1;968;8.90
08:13:03;FIX;43.606452;011.311772;240;30.8;30.4;968;8.90
08:13:06;FIX;43.606447;011.311773;240;30.8;30.5;968;8.90
08:13:09;FIX;43.606447;011.311775;239;30.8;30.6;968;8.90
08:13:12;FIX;43.606450;011.311777;239;30.8;30.7;968;8.89
08:13:15;FIX;43.606452;011.311777;239;30.8;30.9;968;8.90
08:13:18;FIX;43.606450;011.311772;240;30.8;30.8;970;8.89
08:13:21;FIX;43.606448;011.311767;240;30.8;30.7;968;8.90
08:13:24;FIX;43.606447;011.311768;240;30.8;30.3;968;8.90
08:13:28;FIX;43.606448;011.311763;240;30.8;30.2;968;8.89
08:13:31;FIX;43.606442;011.311762;240;30.9;30.0;968;8.90
08:13:34;FIX;43.606445;011.311767;240;30.8;29.7;968;8.92
08:13:37;FIX;43.606450;011.311770;239;30.8;29.8;968;8.89
08:13:40;FIX;43.606453;011.311777;239;30.8;29.8;968;8.90
08:13:43;FIX;43.606455;011.311780;239;30.9;29.7;968;8.90
08:13:46;FIX;43.606455;011.311780;239;30.8;29.7;968;8.91
08:13:49;FIX;43.606455;011.311785;239;30.8;29.6;968;8.90
08:13:52;FIX;43.606453;011.311787;239;30.9;29.6;968;8.91
08:13:55;FIX;43.606450;011.311785;239;30.9;29.6;968;8.92
08:13:58;FIX;43.606450;011.311788;239;30.9;29.7;968;8.91
08:14:01;FIX;43.606448;011.311788;240;30.9;29.8;968;8.91
08:14:04;FIX;43.606448;011.311790;240;30.9;29.8;968;8.93
08:14:07;FIX;43.606445;011.311790;240;30.9;29.8;970;8.92
08:14:10;FIX;43.606450;011.311797;240;31.0;29.8;970;8.91
08:14:13;FIX;43.606452;011.311795;241;30.9;29.8;970;8.91
08:14:16;FIX;43.606455;011.311790;241;31.0;30.1;968;8.91
08:14:19;FIX;43.606455;011.311782;240;31.0;30.6;968;8.92
08:14:22;FIX;43.606453;011.311778;240;30.9;30.9;968;8.92
08:14:25;FIX;43.606452;011.311775;240;30.8;31.0;964;8.89
08:14:28;FIX;43.606450;011.311772;240;30.7;31.1;964;8.90
08:14:31;FIX;43.606450;011.311772;239;30.8;31.1;965;8.89
08:14:34;FIX;43.606450;011.311772;239;30.8;31.2;965;8.90
08:14:37;FIX;43.606452;011.311775;239;30.8;31.0;964;8.89
08:14:40;FIX;43.606455;011.311778;240;30.7;30.7;964;8.89
08:14:43;FIX;43.606455;011.311777;240;30.8;30.5;965;8.89
08:14:46;FIX;43.606458;011.311783;240;30.9;30.4;965;8.89
08:14:49;FIX;43.606453;011.311783;241;30.8;30.5;965;8.89
08:14:52;FIX;43.606453;011.311780;240;30.8;30.6;965;8.90
08:14:55;FIX;43.606455;011.311772;240;30.8;30.7;965;8.89
08:14:58;FIX;43.606458;011.311767;240;30.8;31.0;964;8.90
08:15:01;FIX;43.606462;011.311762;240;30.8;31.2;964;8.90
08:15:04;FIX;43.606462;011.311762;240;30.9;31.1;965;8.89
08:15:07;FIX;43.606468;011.311760;240;30.9;31.1;964;8.90
08:15:10;FIX;43.606470;011.311763;240;30.9;30.9;965;8.90
08:15:13;FIX;43.606473;011.311770;240;30.8;31.1;965;8.89
08:15:16;FIX;43.606472;011.311770;240;30.9;31.3;965;8.90
08:15:19;FIX;43.606473;011.311767;239;30.9;31.1;964;8.89
08:15:22;FIX;43.606468;011.311770;239;30.9;31.3;965;8.89
08:15:25;FIX;43.606463;011.311760;239;30.9;31.2;964;8.89
08:15:28;FIX;43.606463;011.311765;239;30.9;30.7;965;8.89
08:15:31;FIX;43.606457;011.311762;239;31.0;30.9;964;8.90
08:15:34;FIX;43.606450;011.311755;240;30.9;31.1;965;8.90
08:15:37;FIX;43.606452;011.311763;240;30.9;30.7;964;8.89
08:15:40;FIX;43.606450;011.311768;239;30.9;30.7;965;8.89
08:15:43;FIX;43.606443;011.311773;240;30.9;31.1;965;8.89
08:15:46;FIX;43.606447;011.311773;240;31.0;31.3;964;8.90
08:15:49;FIX;43.606450;011.311772;240;30.9;31.5;965;8.89
08:15:52;FIX;43.606450;011.311768;239;30.9;31.8;965;8.90
08:15:55;FIX;43.606450;011.311768;239;31.0;32.2;964;8.90
08:15:58;FIX;43.606448;011.311767;239;31.0;32.5;965;8.90
08:16:01;FIX;43.606450;011.311772;239;30.9;32.6;965;8.89
08:16:04;FIX;43.606452;011.311768;238;30.9;32.0;964;8.89
08:16:07;FIX;43.606453;011.311768;238;31.0;31.4;964;8.90
08:16:10;FIX;43.606448;011.311768;238;31.0;31.2;964;8.89
08:16:13;FIX;43.606448;011.311770;238;31.0;30.9;964;8.90
08:16:16;FIX;43.606452;011.311768;238;31.0;30.5;965;8.89
08:16:19;FIX;43.606448;011.311772;238;31.0;30.4;965;8.90
08:16:22;FIX;43.606448;011.311768;238;31.0;30.1;964;8.90
08:16:25;FIX;43.606450;011.311772;237;31.1;29.9;965;8.89
08:16:28;FIX;43.606450;011.311778;237;31.0;29.9;964;8.90
08:16:31;FIX;43.606448;011.311778;236;31.0;29.7;965;8.90
08:16:34;FIX;43.606447;011.311783;236;31.0;29.6;965;8.90
08:16:37;FIX;43.606450;011.311780;236;31.1;29.5;964;8.90
08:16:40;FIX;43.606450;011.311778;236;31.1;29.4;964;8.90
08:16:43;FIX;43.606450;011.311773;236;31.1;29.3;965;8.90
08:16:46;FIX;43.606455;011.311765;236;31.1;29.3;965;8.90
08:16:49;FIX;43.606453;011.311763;235;31.1;29.2;964;8.90
08:16:52;FIX;43.606455;011.311760;235;31.1;29.2;965;8.90
08:16:55;FIX;43.606458;011.311762;235;31.1;29.3;964;8.89
08:16:58;FIX;43.606460;011.311767;236;31.3;29.9;968;8.92
08:17:01;FIX;43.606462;011.311765;236;31.3;30.3;968;8.92
08:17:04;FIX;43.606462;011.311767;236;31.3;30.8;968;8.93
08:17:07;FIX;43.606457;011.311765;237;31.3;31.2;968;8.92
08:17:10;FIX;43.606457;011.311763;237;31.3;31.8;968;8.93
08:17:13;FIX;43.606455;011.311762;237;31.3;32.2;968;8.92
08:17:16;FIX;43.606453;011.311755;237;31.3;32.3;968;8.92
08:17:19;FIX;43.606452;011.311755;236;31.3;32.7;968;8.92
08:17:22;FIX;43.606453;011.311760;236;31.3;33.0;968;8.93
08:17:25;FIX;43.606453;011.311765;236;31.3;33.4;970;8.92
08:17:28;FIX;43.606448;011.311762;237;31.3;33.5;968;8.92
08:17:31;FIX;43.606442;011.311760;236;31.3;33.4;968;8.93
08:17:34;FIX;43.606443;011.311763;237;31.3;33.3;968;8.93
08:17:37;FIX;43.606447;011.311765;237;31.4;33.4;970;8.93
08:17:40;FIX;43.606445;011.311763;237;31.3;33.7;968;8.92
08:17:43;FIX;43.606442;011.311763;237;31.3;33.9;968;8.93
08:17:46;FIX;43.606438;011.311767;237;31.3;34.3;968;8.92
08:17:49;FIX;43.606438;011.311770;237;31.3;34.6;968;8.92
08:17:52;FIX;43.606437;011.311767;237;31.4;34.9;968;8.92
08:17:55;FIX;43.606438;011.311763;238;31.4;35.1;968;8.93
08:17:58;FIX;43.606437;011.311758;238;31.4;34.9;968;8.92
08:18:01;FIX;43.606435;011.311757;238;31.4;34.6;968;8.92
08:18:04;FIX;43.606435;011.311758;239;31.4;34.6;968;8.92
08:18:07;FIX;43.606437;011.311765;239;31.4;35.0;968;8.93
08:18:10;FIX;43.606438;011.311768;239;31.4;35.5;968;8.93
08:18:13;FIX;43.606433;011.311767;240;31.4;35.6;968;8.92
08:18:16;FIX;43.606435;011.311763;240;31.4;35.6;968;8.92
08:18:20;FIX;43.606430;011.311755;240;31.4;36.0;968;8.93
08:18:23;FIX;43.606428;011.311755;241;31.4;36.0;968;8.93
08:18:26;FIX;43.606427;011.311755;241;31.4;36.1;968;8.93
08:18:29;FIX;43.606418;011.311745;242;31.4;36.3;968;8.93
08:18:32;FIX;43.606420;011.311745;242;31.4;36.2;968;8.93
08:18:35;FIX;43.606417;011.311747;242;31.5;36.4;968;8.93
08:18:38;FIX;43.606413;011.311748;242;31.5;36.6;968;8.93
